"model","scenario","region","variable","unit","year","value"
"WITCH 6.0","SSP2_ce_narrow","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.021210406848
"WITCH 6.0","SSP2_ce_narrow","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.013267041408
"WITCH 6.0","SSP2_ce_narrow","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.013267041408
"WITCH 6.0","SSP2_ce_narrow","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.027866466288
"WITCH 6.0","SSP2_ce_narrow","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.027866466288
"WITCH 6.0","SSP2_ce_narrow","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.005482885248
"WITCH 6.0","SSP2_ce_narrow","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.005482885248
"WITCH 6.0","SSP2_ce_narrow","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.003371270688
"WITCH 6.0","SSP2_ce_narrow","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.003371270688
"WITCH 6.0","SSP2_ce_narrow","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.173520063648
"WITCH 6.0","SSP2_ce_narrow","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.173520063648
"WITCH 6.0","SSP2_ce_narrow","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.59249075544
"WITCH 6.0","SSP2_ce_narrow","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2005,0.59249075544
"WITCH 6.0","SSP2_ce_narrow","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.102255732288
"WITCH 6.0","SSP2_ce_narrow","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.102255732288
"WITCH 6.0","SSP2_ce_narrow","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.030165792768
"WITCH 6.0","SSP2_ce_narrow","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.030165792768
"WITCH 6.0","SSP2_ce_narrow","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.001167084288
"WITCH 6.0","SSP2_ce_narrow","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.001167084288
"WITCH 6.0","SSP2_ce_narrow","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.085789762128
"WITCH 6.0","SSP2_ce_narrow","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.085789762128
"WITCH 6.0","SSP2_ce_narrow","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.340217385408
"WITCH 6.0","SSP2_ce_narrow","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.340217385408
"WITCH 6.0","SSP2_ce_narrow","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.055283724288
"WITCH 6.0","SSP2_ce_narrow","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.055283724288
"WITCH 6.0","SSP2_ce_narrow","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.000452862288
"WITCH 6.0","SSP2_ce_narrow","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.000452862288
"WITCH 6.0","SSP2_ce_narrow","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.039771245088
"WITCH 6.0","SSP2_ce_narrow","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.039771245088
"WITCH 6.0","SSP2_ce_narrow","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.002707002288
"WITCH 6.0","SSP2_ce_narrow","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.002707002288
"WITCH 6.0","SSP2_ce_narrow","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.041637837888
"WITCH 6.0","SSP2_ce_narrow","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.041637837888
"WITCH 6.0","SSP2_ce_narrow","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.000266292288
"WITCH 6.0","SSP2_ce_narrow","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.000266292288
"WITCH 6.0","SSP2_ce_narrow","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.002562588288
"WITCH 6.0","SSP2_ce_narrow","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.002562588288
"WITCH 6.0","SSP2_ce_narrow","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.013787437248
"WITCH 6.0","SSP2_ce_narrow","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.013787437248
"WITCH 6.0","SSP2_ce_narrow","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.040493865888
"WITCH 6.0","SSP2_ce_narrow","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.040493865888
"WITCH 6.0","SSP2_ce_narrow","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.016941979008
"WITCH 6.0","SSP2_ce_narrow","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.016941979008
"WITCH 6.0","SSP2_ce_narrow","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.004036025088
"WITCH 6.0","SSP2_ce_narrow","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.004036025088
"WITCH 6.0","SSP2_ce_narrow","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.002203452288
"WITCH 6.0","SSP2_ce_narrow","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.002203452288
"WITCH 6.0","SSP2_ce_narrow","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.188333084448
"WITCH 6.0","SSP2_ce_narrow","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.188333084448
"WITCH 6.0","SSP2_ce_narrow","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.96807428856
"WITCH 6.0","SSP2_ce_narrow","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2010,0.96807428856
"WITCH 6.0","SSP2_ce_narrow","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.174026063088
"WITCH 6.0","SSP2_ce_narrow","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.174026063088
"WITCH 6.0","SSP2_ce_narrow","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.036051205248
"WITCH 6.0","SSP2_ce_narrow","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.036051205248
"WITCH 6.0","SSP2_ce_narrow","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,9.576288e-06
"WITCH 6.0","SSP2_ce_narrow","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,9.576288e-06
"WITCH 6.0","SSP2_ce_narrow","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.201276998928
"WITCH 6.0","SSP2_ce_narrow","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.201276998928
"WITCH 6.0","SSP2_ce_narrow","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.466119635328
"WITCH 6.0","SSP2_ce_narrow","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.466119635328
"WITCH 6.0","SSP2_ce_narrow","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.093368304288
"WITCH 6.0","SSP2_ce_narrow","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.093368304288
"WITCH 6.0","SSP2_ce_narrow","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.003458378448
"WITCH 6.0","SSP2_ce_narrow","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.003458378448
"WITCH 6.0","SSP2_ce_narrow","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.050267570688
"WITCH 6.0","SSP2_ce_narrow","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.050267570688
"WITCH 6.0","SSP2_ce_narrow","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.011978051328
"WITCH 6.0","SSP2_ce_narrow","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.011978051328
"WITCH 6.0","SSP2_ce_narrow","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.060912132768
"WITCH 6.0","SSP2_ce_narrow","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.060912132768
"WITCH 6.0","SSP2_ce_narrow","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.000379152288
"WITCH 6.0","SSP2_ce_narrow","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.000379152288
"WITCH 6.0","SSP2_ce_narrow","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.005315096448
"WITCH 6.0","SSP2_ce_narrow","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.005315096448
"WITCH 6.0","SSP2_ce_narrow","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.015503328288
"WITCH 6.0","SSP2_ce_narrow","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.015503328288
"WITCH 6.0","SSP2_ce_narrow","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.088819687728
"WITCH 6.0","SSP2_ce_narrow","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.088819687728
"WITCH 6.0","SSP2_ce_narrow","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.002896869888
"WITCH 6.0","SSP2_ce_narrow","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.002896869888
"WITCH 6.0","SSP2_ce_narrow","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.046791013248
"WITCH 6.0","SSP2_ce_narrow","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.046791013248
"WITCH 6.0","SSP2_ce_narrow","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.004732203888
"WITCH 6.0","SSP2_ce_narrow","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.004732203888
"WITCH 6.0","SSP2_ce_narrow","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.006209334288
"WITCH 6.0","SSP2_ce_narrow","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.006209334288
"WITCH 6.0","SSP2_ce_narrow","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.218652283008
"WITCH 6.0","SSP2_ce_narrow","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,0.218652283008
"WITCH 6.0","SSP2_ce_narrow","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,1.48676745312
"WITCH 6.0","SSP2_ce_narrow","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2015,1.48676745312
"WITCH 6.0","SSP2_ce_narrow","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.201384927648
"WITCH 6.0","SSP2_ce_narrow","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.201384927648
"WITCH 6.0","SSP2_ce_narrow","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.037111212288
"WITCH 6.0","SSP2_ce_narrow","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.037111212288
"WITCH 6.0","SSP2_ce_narrow","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,1.3439088e-05
"WITCH 6.0","SSP2_ce_narrow","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,1.3439088e-05
"WITCH 6.0","SSP2_ce_narrow","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.448996673088
"WITCH 6.0","SSP2_ce_narrow","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.448996673088
"WITCH 6.0","SSP2_ce_narrow","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.513400543488
"WITCH 6.0","SSP2_ce_narrow","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.513400543488
"WITCH 6.0","SSP2_ce_narrow","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.116162363088
"WITCH 6.0","SSP2_ce_narrow","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.116162363088
"WITCH 6.0","SSP2_ce_narrow","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.053231601888
"WITCH 6.0","SSP2_ce_narrow","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.053231601888
"WITCH 6.0","SSP2_ce_narrow","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.090929937888
"WITCH 6.0","SSP2_ce_narrow","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.090929937888
"WITCH 6.0","SSP2_ce_narrow","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.027966960288
"WITCH 6.0","SSP2_ce_narrow","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.027966960288
"WITCH 6.0","SSP2_ce_narrow","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.069973365888
"WITCH 6.0","SSP2_ce_narrow","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.069973365888
"WITCH 6.0","SSP2_ce_narrow","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.000169884288
"WITCH 6.0","SSP2_ce_narrow","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.000169884288
"WITCH 6.0","SSP2_ce_narrow","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.007291317888
"WITCH 6.0","SSP2_ce_narrow","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.007291317888
"WITCH 6.0","SSP2_ce_narrow","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.015175170288
"WITCH 6.0","SSP2_ce_narrow","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.015175170288
"WITCH 6.0","SSP2_ce_narrow","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.125660723328
"WITCH 6.0","SSP2_ce_narrow","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.125660723328
"WITCH 6.0","SSP2_ce_narrow","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.002987013888
"WITCH 6.0","SSP2_ce_narrow","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.002987013888
"WITCH 6.0","SSP2_ce_narrow","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.077620847328
"WITCH 6.0","SSP2_ce_narrow","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.077620847328
"WITCH 6.0","SSP2_ce_narrow","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,5.67648e-07
"WITCH 6.0","SSP2_ce_narrow","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.004926175488
"WITCH 6.0","SSP2_ce_narrow","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.004926175488
"WITCH 6.0","SSP2_ce_narrow","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.018723696768
"WITCH 6.0","SSP2_ce_narrow","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.018723696768
"WITCH 6.0","SSP2_ce_narrow","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.198997694208
"WITCH 6.0","SSP2_ce_narrow","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,0.198997694208
"WITCH 6.0","SSP2_ce_narrow","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,2.01072411576
"WITCH 6.0","SSP2_ce_narrow","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2020,2.01072411576
"WITCH 6.0","SSP2_ce_narrow","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.256503397797404
"WITCH 6.0","SSP2_ce_narrow","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.256503397797404
"WITCH 6.0","SSP2_ce_narrow","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0445482114288506
"WITCH 6.0","SSP2_ce_narrow","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0445482114288506
"WITCH 6.0","SSP2_ce_narrow","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,3.22999442688282e-05
"WITCH 6.0","SSP2_ce_narrow","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,3.22999442688282e-05
"WITCH 6.0","SSP2_ce_narrow","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.711160994737857
"WITCH 6.0","SSP2_ce_narrow","china","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.711160994737857
"WITCH 6.0","SSP2_ce_narrow","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.5539262530371
"WITCH 6.0","SSP2_ce_narrow","eu27","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.5539262530371
"WITCH 6.0","SSP2_ce_narrow","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.223156909310181
"WITCH 6.0","SSP2_ce_narrow","india","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.223156909310181
"WITCH 6.0","SSP2_ce_narrow","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0561797806615772
"WITCH 6.0","SSP2_ce_narrow","indonesia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0561797806615772
"WITCH 6.0","SSP2_ce_narrow","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.137996318737857
"WITCH 6.0","SSP2_ce_narrow","japan","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.137996318737857
"WITCH 6.0","SSP2_ce_narrow","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0326522403378571
"WITCH 6.0","SSP2_ce_narrow","korea","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0326522403378571
"WITCH 6.0","SSP2_ce_narrow","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0875007716740117
"WITCH 6.0","SSP2_ce_narrow","laca","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0875007716740117
"WITCH 6.0","SSP2_ce_narrow","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.000430333836534083
"WITCH 6.0","SSP2_ce_narrow","mena","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.000430333836534083
"WITCH 6.0","SSP2_ce_narrow","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.00729126633785714
"WITCH 6.0","SSP2_ce_narrow","mexico","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.00729126633785714
"WITCH 6.0","SSP2_ce_narrow","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0152298110725909
"WITCH 6.0","SSP2_ce_narrow","oceania","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0152298110725909
"WITCH 6.0","SSP2_ce_narrow","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.131918916313296
"WITCH 6.0","SSP2_ce_narrow","othereurope","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.131918916313296
"WITCH 6.0","SSP2_ce_narrow","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.00355153813337378
"WITCH 6.0","SSP2_ce_narrow","sasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.00355153813337378
"WITCH 6.0","SSP2_ce_narrow","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.153646699464794
"WITCH 6.0","SSP2_ce_narrow","seasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.153646699464794
"WITCH 6.0","SSP2_ce_narrow","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.00332249349589355
"WITCH 6.0","SSP2_ce_narrow","southafrica","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.00332249349589355
"WITCH 6.0","SSP2_ce_narrow","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0186569789146317
"WITCH 6.0","SSP2_ce_narrow","ssa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0186569789146317
"WITCH 6.0","SSP2_ce_narrow","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0504798587539285
"WITCH 6.0","SSP2_ce_narrow","te","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.0504798587539285
"WITCH 6.0","SSP2_ce_narrow","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.329981014166097
"WITCH 6.0","SSP2_ce_narrow","usa","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,0.329981014166097
"WITCH 6.0","SSP2_ce_narrow","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,2.81816608815596
"WITCH 6.0","SSP2_ce_narrow","world","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2025,2.81816608815596
"WITCH 6.0","SSP2_ce_narrow","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.360784922648222
"WITCH 6.0","SSP2_ce_narrow","brazil","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.360784922648222
"WITCH 6.0","SSP2_ce_narrow","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.0354456514046939
"WITCH 6.0","SSP2_ce_narrow","canada","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,0.0354456514046939
"WITCH 6.0","SSP2_ce_narrow","ccasia","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",2030,4.64961221529308e-05
